dimension,model,template_id,persona_id,repeat_idx,brand,rank,sentiment,attributes,is_target,is_competitor
rec,sonnet,rec_2,8,2,Workman,10,0.65,"[""genuinely inventive engineering"", ""spiral-bound flaps"", ""durable"", ""not most elegant"", ""built to take abuse""]",f,f
rec,sonnet,rec_2,8,2,Philomel,11,0.85,"[""gold standard die-cut production"", ""tight registration"", ""multiple page stocks""]",f,f
rec,sonnet,rec_2,8,2,Greenwillow,12,0.75,"[""publishes quality design-focused works""]",f,f
rec,sonnet,rec_2,8,2,Viking,13,0.75,"[""publishes quality reproduction works""]",f,f
rec,haiku,rec_3,9,2,Rod Campbell,1,0.8,"[""interactive"", ""lift-the-flap"", ""bold illustrations"", ""simple"", ""fun rhythm""]",f,f
rec,haiku,rec_3,9,2,Eric Carle,2,0.85,"[""iconic"", ""colorful illustrations"", ""die-cut pages"", ""tactile""]",f,f
rec,haiku,rec_3,9,2,Bill Martin Jr.,3,0.8,"[""repetitive"", ""rhythmic text"", ""bright animals"", ""stunning""]",f,f
rec,haiku,rec_3,9,2,Leslie Patricelli,4,0.8,"[""hilarious"", ""humorous"", ""engaging""]",f,f
rec,haiku,rec_3,9,2,Hervé Tullet,5,0.75,"[""interactive"", ""bold primary colors""]",f,f
rec,haiku,rec_3,9,2,Claire Freedman,6,0.85,"[""ridiculous"", ""colorful"", ""funny""]",f,f
rec,haiku,rec_3,9,2,Eric Hill,7,0.75,"[""lift-the-flap"", ""simple"", ""bold pictures""]",f,f
rec,haiku,rec_3,9,2,DK Publishing,8,0.8,"[""sensory"", ""bright images"", ""touch-and-feel""]",f,f
rec,haiku,rec_1,6,2,Candlewick Press,1,0.95,"[""gorgeous illustrations"", ""careful book production"", ""transparent about sustainable practices""]",f,f
rec,haiku,rec_1,6,2,NorthSouth Books,2,0.95,"[""Swiss publisher"", ""quality printing"", ""environmental responsibility"", ""transparent about sustainable practices""]",f,f
rec,haiku,rec_1,6,2,Enchanted Lion Books,3,0.95,"[""beautifully illustrated"", ""international picture books"", ""high production values""]",f,f
rec,haiku,rec_1,6,2,Barefoot Books,4,0.95,"[""culturally diverse stories"", ""quality craftsmanship""]",f,f
rec,haiku,rec_1,6,2,Minedition,5,0.95,"[""German-Swiss publisher"", ""exceptional artistic standards""]",f,f
rec,haiku,rec_1,6,2,Jon J. Muth,6,0.95,"[""exceptional watercolor work""]",f,f
rec,haiku,rec_1,6,2,Chris Riddell,7,0.95,"[""marvelous pen-and-ink work""]",f,f
versus,haiku,versus_goodnight_moon,5,0,Goodnight Moon,1,0.9,"[""very short"", ""repetitive"", ""soothing rhythm"", ""slow pacing"", ""calming"", ""predictable"", ""gentle"", ""simple"", ""works for multiple ages"", ""signals time to wind down""]",f,t
versus,haiku,versus_goodnight_moon,5,0,The Very Hungry Caterpillar,2,0.6,"[""wonderful"", ""engaging"", ""plot-driven"", ""longer"", ""may energize rather than calm"", ""better for daytime reading""]",t,f
rec,haiku,rec_2,9,2,Facebook Marketplace,,0.85,"[""used marketplace"", ""budget-friendly"", ""$1-3 price range""]",f,f
rec,haiku,rec_2,9,2,ThriftBooks,,0.85,"[""used books retailer"", ""budget-friendly"", ""$1-3 price range""]",f,f
rec,haiku,rec_2,9,2,Amazon,,0.8,"[""online retailer"", ""frequent discounts""]",f,f
rec,haiku,rec_2,9,2,Target,,0.8,"[""retail chain"", ""frequent discounts""]",f,f
rec,haiku,rec_2,9,2,Dollar Tree,,0.75,"[""discount retailer"", ""budget-friendly"", ""low-cost board books""]",f,f
rec,haiku,rec_2,9,2,Five Below,,0.75,"[""retail chain"", ""budget-friendly"", ""low-cost board books""]",f,f
rec,sonnet,rec_1,10,2,Demco,1,0.85,"[""pre-bound editions"", ""direct seller"", ""school library supplier"", ""great quality""]",f,f
rec,sonnet,rec_1,10,2,Perma-Bound,1,0.85,"[""pre-bound editions"", ""direct seller"", ""school library supplier"", ""great quality""]",f,f
rec,sonnet,rec_1,10,2,Brodart,2,0.75,"[""book jacket covers"", ""laminate film"", ""extra durability""]",f,f
rec,sonnet,rec_1,10,2,Amazon,3,0.5,"[""online retailer"", ""library binding search available""]",f,f
rec,sonnet,rec_1,10,2,ThriftBooks,3,0.5,"[""online retailer"", ""library binding search available""]",f,f
rec,sonnet,rec_1,10,2,AbeBooks,3,0.5,"[""online retailer"", ""library binding search available""]",f,f
rec,opus,rec_2,7,0,Margaret Wise Brown,1,1.0,"[""soothing"", ""interactive"", ""multi-age appeal""]",f,f
rec,opus,rec_2,7,0,Eric Carle,2,1.0,"[""tactile"", ""educational"", ""multi-layered"", ""multi-age appeal""]",f,f
rec,opus,rec_2,7,0,Maurice Sendak,3,1.0,"[""visually engaging"", ""emotionally rich"", ""versatile""]",f,f
rec,opus,rec_2,7,0,Janet & Allan Ahlberg,4,1.0,"[""interactive"", ""hidden details"", ""highly rewarding"", ""re-readable""]",f,f
rec,opus,rec_2,7,0,Julia Donaldson,6,1.0,"[""rhythmic"", ""plotty"", ""versatile"", ""reliable"", ""durable""]",f,f
rec,opus,rec_2,7,0,Michael Rosen,7,1.0,"[""repetitive"", ""sound-effect driven"", ""universally engaging""]",f,f
rec,opus,rec_2,7,0,Matt de la Peña,8,1.0,"[""beautiful"", ""thematically rich"", ""emotionally engaging""]",f,f
rec,opus,rec_2,7,0,Ezra Jack Keats,9,1.0,"[""simple"", ""evocative"", ""timeless"", ""re-readable""]",f,f
rec,haiku,rec_2,7,2,Eric Carle,1,1.0,"[""die-cut illustrations"", ""bright colors"", ""satisfying lifecycle story"", ""works from infancy through preschool"", ""excellent quality board books"", ""durable""]",f,f
rec,haiku,rec_2,7,2,Maurice Sendak,2,1.0,"[""beautiful art"", ""emotional arc"", ""appeals to multiple ages"", ""excellent quality board books"", ""durable"", ""emotionally intelligent""]",f,f
rec,haiku,rec_2,7,2,Rod Campbell,3,0.9,"[""lift-the-flap mechanics"", ""works from young ages"", ""rhythm"", ""interactive"", ""guessing game aspect""]",f,f
rec,haiku,rec_2,7,2,Bill Martin Jr.,4,0.95,"[""hypnotic rhythm"", ""predictable pattern"", ""teaches language"", ""teaches color recognition"", ""high rereadability""]",f,f
rec,haiku,rec_2,7,2,Anna Dewdney,5,0.9,"[""simple story"", ""about emotions"", ""emotional intelligence"", ""grows with child""]",f,f
rec,haiku,rec_3,8,2,Barefoot Books,1,0.9,"[""eco-friendly printing"", ""FSC-certified paper"", ""soy-based inks"", ""picture books"", ""multicultural folktales""]",f,f
rec,haiku,rec_3,8,2,Candlewick Press,2,0.9,"[""FSC-certified paper"", ""transparent sustainability practices"", ""classic titles""]",f,f
rec,haiku,rec_3,8,2,Child's Play,3,0.9,"[""recycled paper"", ""FSC-certified paper"", ""soy-based inks"", ""strong sustainability focus""]",f,f
rec,haiku,rec_3,8,2,Graffeg,4,0.9,"[""UK-based"", ""excellent sustainability practices"", ""FSC paper"", ""recycled materials""]",f,f
rec,haiku,rec_3,8,2,"Little, Brown Books for Young Readers",5,0.7,"[""transitioning to sustainable practices"", ""individual title verification recommended""]",f,f
rec,haiku,rec_3,8,2,Cockle Press,6,0.85,"[""specifies paper sourcing""]",f,f
rec,haiku,rec_3,8,2,Thames & Hudson,7,0.85,"[""children's line"", ""specifies paper sourcing""]",f,f
perception,opus,perception_1,9,0,The Very Hungry Caterpillar,1,0.85,"[""tactile"", ""sensory experience"", ""efficient pedagogy"", ""well-designed"", ""visually distinctive"", ""collage art"", ""durable"", ""thin narrative"", ""biologically inaccurate""]",t,f
perception,opus,perception_1,9,0,Press Here,2,0.75,"[""fantastic"", ""less ubiquitous""]",f,f
perception,opus,perception_1,9,0,Don't Let the Pigeon Drive the Bus!,2,0.75,"[""fantastic"", ""less ubiquitous""]",f,f
rec,haiku,rec_3,5,1,Dear Zoo,1,1.0,"[""sturdy"", ""lift-the-flap"", ""board book"", ""simple"", ""repetitive"", ""engaging""]",f,f
rec,haiku,rec_3,5,1,The Very Hungry Caterpillar,2,1.0,"[""bright"", ""tactile"", ""die-cut pages"", ""teaches without being preachy""]",t,f
rec,haiku,rec_3,5,1,Goodnight Moon,3,1.0,"[""indestructible"", ""board book"", ""good for cuddling"", ""works at any age""]",f,t
rec,haiku,rec_3,5,1,"Brown Bear, Brown Bear, What Do You See?",4,1.0,"[""repetitive rhythm"", ""predictable patterns"", ""readable aloud""]",f,f
rec,haiku,rec_3,5,1,Guess How Much I Love You,5,1.0,"[""sweet"", ""not cloying"", ""available in multiple formats""]",f,f
rec,haiku,rec_3,5,1,Corduroy,6,1.0,"[""emotional arc"", ""simple language"", ""visually engaging""]",f,f
rec,haiku,rec_3,5,1,If You Give a Mouse a Cookie,7,1.0,"[""circular logic"", ""humorous"", ""engaging for preschoolers""]",f,f
rec,haiku,rec_3,5,1,Elmer,8,1.0,"[""teaches acceptance"", ""visually engaging"", ""lasting appeal""]",f,f
rec,haiku,rec_3,5,1,Pete the Cat,9,1.0,"[""rhythmic"", ""board book format"", ""entertaining to read repeatedly""]",f,f
rec,opus,rec_3,9,2,"Brown Bear, Brown Bear, What Do You See?",,1.0,"[""bold colors"", ""saturated colors"", ""repetitive rhythm"", ""classic"", ""toddler-friendly""]",f,f
rec,opus,rec_3,9,2,The Very Hungry Caterpillar,,1.0,"[""iconic"", ""collage art"", ""transformation narrative"", ""classic""]",t,f
rec,opus,rec_3,9,2,Press Here,,1.0,"[""primary colors"", ""interactive"", ""magical"", ""simple"", ""sensory""]",f,f
rec,opus,rec_3,9,2,Mix It Up!,,1.0,"[""playful"", ""color mixing"", ""educational"", ""interactive""]",f,f
rec,opus,rec_3,9,2,Dragons Love Tacos,,1.0,"[""wacky"", ""colorful"", ""silly"", ""humorous"", ""modern""]",f,f
rec,opus,rec_3,9,2,The Day the Crayons Quit,,1.0,"[""bright"", ""colorful"", ""personality"", ""modern""]",f,f
rec,opus,rec_3,9,2,Pete the Cat: I Love My White Shoes,,1.0,"[""cheerful"", ""colorful"", ""sing-along"", ""musical"", ""franchise""]",f,f
rec,opus,rec_3,9,2,Little Blue Truck,,1.0,"[""warm"", ""cozy"", ""sound effects"", ""engaging"", ""modern""]",f,f
rec,opus,rec_3,9,2,Don't Let the Pigeon Drive the Bus!,,1.0,"[""simple"", ""expressive"", ""humorous"", ""interactive""]",f,f
rec,opus,rec_3,9,2,"Hello, World! board book series",,1.0,"[""bright"", ""educational"", ""board book"", ""durable"", ""series""]",f,f
rec,opus,rec_3,9,2,Round Is a Mooncake,,1.0,"[""vibrant"", ""colorful"", ""educational"", ""shapes""]",f,f
versus,haiku,versus_the_gruffalo,6,0,Eric Carle,2,0.4,"[""innovative"", ""iconic"", ""interactive"", ""tactile"", ""vulnerable to wear"", ""nostalgic artifact""]",f,f
versus,haiku,versus_the_gruffalo,6,0,Axel Scheffler,1,0.8,"[""classically masterful"", ""sophisticated"", ""durable"", ""elegant"", ""timeless"", ""ages gracefully""]",f,f
rec,opus,rec_3,6,0,Candlewick Press,1,0.9,"[""heavy uncoated stock"", ""ages well"", ""beautifully made"", ""gorgeous"", ""FSC-certified paper"", ""high standard hardcovers""]",f,f
rec,opus,rec_3,6,0,Tara Books,2,0.95,"[""handmade"", ""hand-screen-printed"", ""handmade paper"", ""heirloom quality"", ""artisanal""]",f,f
rec,opus,rec_3,6,0,Enchanted Lion Books,3,0.9,"[""small independent press"", ""extraordinarily well-bound"", ""quality hardcover bindings""]",f,f
rec,opus,rec_3,6,0,Flying Eye Books / Nobrow,4,0.9,"[""FSC-certified paper"", ""vegetable-based inks"", ""European printing"", ""lower transport emissions"", ""sustainable""]",f,f
rec,opus,rec_3,6,0,Barefoot Books,5,0.85,"[""B Corp certified"", ""FSC paper"", ""strong storytelling"", ""sustainable""]",f,f
rec,opus,rec_3,6,0,HarperCollins,6,0.8,"[""quality editions"", ""anniversary editions"", ""multiple format options""]",f,f
rec,opus,rec_3,6,0,Folio Society,7,0.85,"[""cloth-bound"", ""exceptional quality"", ""high physical standard""]",f,f
rec,opus,rec_3,6,0,Frederick Warne,8,0.85,"[""small-format hardcovers"", ""original color separations"", ""durable"", ""heritage standards""]",f,f
rec,opus,rec_3,6,0,Viking,9,0.8,"[""large hardcover format"", ""tactile quality"", ""high-quality production""]",f,f
rec,opus,rec_3,6,0,Penguin,10,0.8,"[""hardcover production"", ""durable"", ""holds up to repeated readings""]",f,f
rec,haiku,rec_3,9,1,Bill Martin Jr.,1,1.0,"[""repetitive text"", ""rhythmic"", ""playful"", ""classic""]",f,f
rec,haiku,rec_3,9,1,Eric Carle,2,1.0,"[""striking illustrations"", ""bright"", ""engaging"", ""interactive die-cuts""]",f,f
rec,haiku,rec_3,9,1,David McKee,3,1.0,"[""colorful"", ""cheerful"", ""visually interesting"", ""classic""]",f,f
rec,haiku,rec_3,9,1,Rod Campbell,4,1.0,"[""interactive lift-flaps"", ""simple text"", ""colorful""]",f,f
rec,haiku,rec_3,9,1,Hervé Tullet,5,1.0,"[""bold primary colors"", ""interactive"", ""engaging""]",f,f
rec,haiku,rec_3,9,1,Marcus Pfister,6,1.0,"[""iridescent details"", ""beautiful visuals"", ""colorful""]",f,f
rec,haiku,rec_1,8,2,Eric Carle,1,1.0,"[""vibrant collage illustrations"", ""visually engaging"", ""interactive"", ""sturdy"", ""affordable""]",f,f
rec,haiku,rec_1,8,2,Margaret Wise Brown,2,1.0,"[""soothing"", ""warm"", ""lovely rhythm"", ""repetition"", ""perfect for bedtime""]",f,f
rec,haiku,rec_1,8,2,Maurice Sendak,3,1.0,"[""iconic"", ""expressive illustrations"", ""captivating""]",f,f
rec,haiku,rec_1,8,2,Ezra Jack Keats,4,1.0,"[""gorgeous collage-style artwork"", ""beautiful colors"", ""quieter"", ""contemplative"", ""good paper quality""]",f,f
rec,haiku,rec_1,8,2,Don Freeman,5,1.0,"[""warm"", ""engaging illustrations"", ""heartfelt""]",f,f
rec,haiku,rec_1,8,2,Robert McCloskey,6,1.0,"[""stunning pencil illustrations"", ""full of character"", ""excellent paper quality""]",f,f
rec,haiku,rec_1,8,2,Clement Hurd,,1.0,"[""understated"", ""warm illustrations""]",f,f
perception,sonnet,perception_2,10,0,World Publishing,,0.3,"[""original 1969 publisher"", ""associated with scarce valuable first editions""]",f,f
perception,sonnet,perception_2,10,0,American Library Association,,0.9,"[""authoritative source"", ""highly regards the book"", ""influences early childhood reading lists"", ""recognizes pedagogical value""]",f,f
versus,sonnet,versus_goodnight_moon,9,0,The Very Hungry Caterpillar,1,0.95,"[""interactive die-cut holes"", ""recognizable foods"", ""narrative arc"", ""vibrant bold collage artwork"", ""stimulating"", ""exciting"", ""satisfying"", ""engaging for toddlers"", ""rereadable""]",t,f
versus,sonnet,versus_goodnight_moon,9,0,Goodnight Moon,2,0.65,"[""calming"", ""sleep-inducing"", ""soothing rhythm"", ""muted colors"", ""gentle repetition"", ""wonderful"", ""better for younger babies"", ""parent favorite"", ""not exciting""]",f,t
rec,sonnet,rec_3,7,0,Margaret Wise Brown,1,1.0,"[""soothing"", ""rhythmic"", ""bedtime staple""]",f,f
rec,sonnet,rec_3,7,0,Eric Carle,2,1.0,"[""beautifully illustrated"", ""distinctive visual style"", ""counting"", ""colours"", ""life cycles"", ""board books""]",f,f
rec,sonnet,rec_3,7,0,Dorothy Kunhardt,3,1.0,"[""gold standard"", ""touch-and-feel books""]",f,f
rec,sonnet,rec_3,7,0,Maurice Sendak,4,1.0,"[""imaginative storytelling""]",f,f
rec,sonnet,rec_3,7,0,Sam McBratney,5,1.0,"[""warm"", ""emotionally rich""]",f,f
rec,sonnet,rec_3,7,0,Ezra Jack Keats,6,1.0,"[""pioneering"", ""tender"", ""beautifully simple""]",f,f
rec,sonnet,rec_3,7,0,Bill Martin Jr.,7,1.0,"[""board books"", ""rhythmic""]",f,f
rec,sonnet,rec_3,7,0,Julia Donaldson,8,1.0,"[""excellent rhythm"", ""excellent storytelling""]",f,f
rec,sonnet,rec_3,7,0,Dr. Seuss,9,1.0,"[""classics""]",f,f
rec,sonnet,rec_3,7,0,Jan Thomas,10,1.0,"[""excellent for young babies"", ""simple"", ""funny""]",f,f
rec,sonnet,rec_3,7,0,Sandra Boynton,11,1.0,"[""excellent for young babies"", ""simple"", ""funny""]",f,f
rec,sonnet,rec_1,9,2,Margaret Wise Brown,2,0.9,"[""simple"", ""soothing""]",f,f
rec,sonnet,rec_1,9,2,Eric Carle,3,0.9,"[""bright"", ""interactive"", ""engaging""]",f,f
rec,sonnet,rec_1,9,2,Maurice Sendak,4,0.85,"[""imaginative"", ""substantial""]",f,f
rec,sonnet,rec_1,9,2,Mo Willems,1,1.0,"[""hilarious"", ""funny"", ""safe bet""]",f,f
rec,sonnet,rec_1,9,2,Hervé Tullet,5,0.9,"[""interactive"", ""re-readable""]",f,f
rec,sonnet,rec_1,9,2,Adam Rubin,6,0.85,"[""fun"", ""engaging""]",f,f
rec,sonnet,rec_1,9,2,ThriftBooks,,0.7,"[""affordable"", ""budget-friendly""]",f,f
rec,sonnet,rec_1,9,2,Better World Books,,0.7,"[""affordable"", ""budget-friendly""]",f,f
rec,haiku,rec_2,5,0,Matthew A. Cherry,1,1.0,"[""gorgeous illustrations"", ""natural hair celebration"", ""father-daughter bonding""]",f,f
rec,haiku,rec_2,5,0,Matt de la Peña,2,1.0,"[""warm"", ""lyrical"", ""celebrates joy in everyday moments""]",f,f
rec,haiku,rec_2,5,0,Faith Ringgold,3,1.0,"[""stunning"", ""dreamlike"", ""Harlem setting"", ""African American experience""]",f,f
rec,haiku,rec_2,5,0,Margaret Musgrove,4,1.0,"[""alphabet celebration"", ""African peoples and traditions"", ""beautifully illustrated""]",f,f
rec,haiku,rec_2,5,0,Natasha Anastasia Tarpley,5,1.0,"[""natural hair celebration"", ""self-love""]",f,f
rec,haiku,rec_2,5,0,Ezra Jack Keats,6,1.0,"[""beloved classic"", ""groundbreaking"", ""Black child protagonist""]",f,f
rec,haiku,rec_2,5,0,Ramin Ganeshram,7,1.0,"[""untold story"", ""enslaved cook's daughter narrative""]",f,f
rec,haiku,rec_2,5,0,Michael Tyler,8,1.0,"[""celebrates diverse skin tones"", ""celebrates beauty""]",f,f
rec,haiku,rec_2,5,0,Maurice Sendak,9,0.85,"[""timeless classic""]",f,f
rec,haiku,rec_2,5,0,Margaret Wise Brown,10,0.85,"[""timeless classic""]",f,f
rec,haiku,rec_2,5,0,Eric Carle,11,0.85,"[""timeless classic""]",f,f
rec,haiku,rec_2,5,0,Robert McCloskey,12,0.85,"[""timeless classic""]",f,f
rec,haiku,rec_2,5,0,Don Freeman,13,0.85,"[""timeless classic""]",f,f
perception,sonnet,perception_3,8,0,Eric Carle,1,0.85,"[""excellent build quality"", ""thick sturdy cardboard pages"", ""durable"", ""reinforced die-cut holes"", ""chew-resistant"", ""well-made"", ""long-lasting"", ""good value for price"", ""suitable for toddles 1-5+ years""]",f,f
rec,sonnet,rec_3,5,0,Mo Willems,1,1.0,"[""prolific"", ""consistent quality"", ""humorous"", ""emotionally engaging"", ""multi-generational appeal"", ""series-oriented"", ""highly rereadable""]",f,f
rec,sonnet,rec_3,5,0,Eric Carle,2,1.0,"[""prolific"", ""consistent quality"", ""interactive"", ""durable"", ""pattern-based"", ""multi-age learning"", ""highly rereadable""]",f,f
rec,sonnet,rec_3,5,0,Margaret Wise Brown,3,1.0,"[""rhythmic"", ""hypnotic"", ""emotionally profound"", ""soothing"", ""multi-age appeal""]",f,f
rec,sonnet,rec_3,5,0,Bill Martin Jr.,4,1.0,"[""rhythmic"", ""pattern-based"", ""engaging"", ""multi-age appeal"", ""highly rereadable""]",f,f
rec,sonnet,rec_3,5,0,Maurice Sendak,5,1.0,"[""emotionally meaningful"", ""explores feelings"", ""character-driven""]",f,f
rec,sonnet,rec_3,5,0,Dorothy Kunhardt,6,1.0,"[""tactile"", ""classic"", ""interactive"", ""multi-age engagement""]",f,f
rec,sonnet,rec_3,5,0,Adam Rubin,7,1.0,"[""absurdist humor"", ""rereadable"", ""multi-age appeal""]",f,f
rec,sonnet,rec_3,5,0,Doreen Cronin,8,1.0,"[""humorous"", ""teaches concepts"", ""clever narrative""]",f,f
rec,sonnet,rec_3,5,0,Shel Silverstein,9,1.0,"[""emotionally deep"", ""thought-provoking"", ""multi-age appeal""]",f,f
rec,sonnet,rec_3,5,0,Judith Viorst,10,1.0,"[""emotionally validating"", ""relatable"", ""engaging titles""]",f,f
rec,sonnet,rec_3,5,0,Laura Numeroff,11,1.0,"[""satisfying narrative structure"", ""consistent quality"", ""series-based""]",f,f
rec,sonnet,rec_3,5,0,Janell Cannon,12,1.0,"[""beautiful art"", ""emotionally meaningful"", ""explores belonging"", ""grows with child""]",f,f
rec,sonnet,rec_3,5,0,Don Freeman,13,1.0,"[""emotionally resonant"", ""timeless"", ""multi-age appeal""]",f,f
rec,sonnet,rec_3,5,0,Crockett Johnson,14,1.0,"[""imaginative"", ""simple"", ""celebrates creativity""]",f,f
rec,sonnet,rec_3,5,0,Virginia Lee Burton,15,1.0,"[""gripping narrative"", ""engaging""]",f,f
rec,sonnet,rec_2,5,1,bookshop.org,,0.7,"[""helpful resource"", ""alternative to local bookstores"", ""can locate diverse titles""]",f,f
perception,opus,perception_1,10,0,The Very Hungry Caterpillar,1,0.7,"[""interactive"", ""tactile"", ""die-cut pages"", ""formally innovative"", ""collage technique"", ""hand-painted tissue paper aesthetic"", ""visually striking"", ""sophisticated artistic style"", ""multi-functional teaching"", ""pedagogical"", ""foundational"", ""commercially viable"", ""physically experimental"", ""functional text"", ""ubiquitous""]",t,f
perception,opus,perception_1,10,0,Sendak,2,0.8,"[""lyrical text"", ""emotional resonance"", ""strong narrative""]",f,f
perception,opus,perception_1,10,0,Marshall,2,0.75,"[""strong narrative""]",f,f
perception,opus,perception_1,10,0,Klassen,2,0.75,"[""strong narrative""]",f,f
perception,opus,perception_1,10,0,Blackall,2,0.75,"[""strong narrative""]",f,f
perception,opus,perception_1,10,0,Steig,,0.8,"[""lyrical text""]",f,f
perception,opus,perception_1,10,0,Where the Wild Things Are,,0.8,"[""emotional resonance""]",f,t
perception,opus,perception_1,10,0,Owl Moon,,0.8,"[""emotional resonance""]",f,f
rec,opus,rec_2,9,2,Sandra Boynton,1,1.0,"[""cheap"", ""hilarious"", ""toddler-tested"", ""short"", ""funny"", ""engaging for adults""]",f,f
rec,opus,rec_2,9,2,Eric Carle,2,0.9,"[""colorful"", ""must-have"", ""beloved""]",f,f
rec,opus,rec_2,9,2,Bill Martin Jr.,3,0.85,"[""simple"", ""rhythmic"", ""colorful"", ""fun""]",f,f
rec,opus,rec_2,9,2,Margaret Wise Brown,4,0.8,"[""timeless"", ""soothing"", ""classic""]",f,f
rec,opus,rec_2,9,2,Dorothy Kunhardt,4,0.8,"[""classic"", ""touch-and-feel"", ""beloved"", ""generational""]",f,f
rec,opus,rec_2,9,2,Hervé Tullet,4,0.8,"[""magical"", ""interactive"", ""no batteries"", ""no flaps""]",f,f
rec,opus,rec_2,9,2,Rod Campbell,4,0.8,"[""lift-the-flap"", ""beloved by toddlers""]",f,f
rec,opus,rec_2,9,2,Half Price Books,,0.7,"[""cheap"", ""bundles"", ""money-saving"", ""used books""]",f,f
rec,opus,rec_2,9,2,ThriftBooks,,0.7,"[""cheap"", ""bundles"", ""money-saving"", ""online"", ""used books""]",f,f
rec,opus,rec_2,9,2,eBay,,0.7,"[""cheap"", ""bundles"", ""money-saving"", ""marketplace""]",f,f
rec,opus,rec_2,9,2,Dollar Tree,,0.7,"[""cheap"", ""brand-new books"", ""money-saving"", ""budget-friendly""]",f,f
rec,opus,rec_1,6,0,Walker Books,1,0.95,"[""FSC-certified paper"", ""thick stock"", ""sewn bindings"", ""careful printing""]",f,f
rec,opus,rec_1,6,0,Candlewick Press,1,0.95,"[""FSC-certified paper"", ""thick stock"", ""sewn bindings"", ""careful printing""]",f,f
rec,opus,rec_1,6,0,Flying Eye Books,2,0.95,"[""gorgeous production values"", ""matte finishes"", ""richly pigmented printing"", ""FSC-certified""]",f,f
rec,opus,rec_1,6,0,Nobrow,2,0.95,"[""gorgeous production values"", ""matte finishes"", ""richly pigmented printing"", ""FSC-certified""]",f,f
rec,opus,rec_1,6,0,Thames & Hudson Children's,3,0.9,"[""beautiful"", ""art-book quality""]",f,f
rec,opus,rec_1,6,0,Enchanted Lion Books,4,0.95,"[""extraordinary attention to design"", ""paper quality""]",f,f
rec,opus,rec_1,6,0,NorthSouth Books,5,0.85,"[""lovely production"", ""Swiss-rooted""]",f,f
rec,opus,rec_1,6,0,The Folio Society,6,0.95,"[""heirloom quality"", ""children's editions""]",f,f
rec,opus,rec_1,6,0,HarperCollins,7,0.75,[],f,f
rec,opus,rec_1,6,0,Hamish Hamilton,8,0.85,[],f,f
rec,opus,rec_1,6,0,Abrams,9,0.85,[],f,f
rec,opus,rec_1,6,0,"Little, Brown",10,0.8,[],f,f
rec,opus,rec_1,6,0,Templar,11,0.8,[],f,f
rec,opus,rec_1,6,0,Two Hoots,12,0.75,[],f,f
rec,opus,rec_1,6,0,Bloomsbury,13,0.75,[],f,f
rec,opus,rec_1,5,1,Sandra Boynton,,0.95,"[""sturdy"", ""silly""]",f,f
perception,sonnet,perception_1,8,0,The Very Hungry Caterpillar,1,0.85,"[""clever format"", ""tactile engagement"", ""distinctive collage art"", ""organic learning"", ""appropriate pacing for young kids"", ""genuine merit""]",t,f
perception,sonnet,perception_1,8,0,Where the Wild Things Are,2,0.75,"[""emotional depth"", ""complementary""]",f,t
perception,sonnet,perception_1,8,0,Owl Babies,3,0.75,"[""emotional depth"", ""complementary""]",f,f
rec,opus,rec_3,6,1,Walker Books,1,0.92,"[""sewn bindings"", ""FSC paper"", ""strong colour reproduction""]",f,f
rec,opus,rec_3,6,1,Candlewick,1,0.92,"[""sewn bindings"", ""FSC paper"", ""strong colour reproduction""]",f,f
rec,opus,rec_3,6,1,Enchanted Lion Books,2,0.92,"[""small Brooklyn press"", ""exceptional printing"", ""cloth spines""]",f,f
rec,opus,rec_3,6,1,Floris Books,3,0.92,"[""Steiner-influenced"", ""FSC certified"", ""durable""]",f,f
rec,opus,rec_3,6,1,NorthSouth Books,4,0.92,"[""Swiss-printed"", ""archival quality""]",f,f
rec,opus,rec_3,6,1,Thames & Hudson,5,0.92,"[""museum-grade production""]",f,f
rec,opus,rec_3,6,1,Frances Lincoln,6,0.92,"[""recycled or FSC stock""]",f,f
rec,opus,rec_3,6,1,Quarto,6,0.92,"[""recycled or FSC stock""]",f,f
rec,opus,rec_3,6,1,Frederick Warne,,0.8,"[""sewn-bound"", ""FSC-certified""]",f,f
rec,opus,rec_3,6,1,Folio Society,,0.8,"[""signed/numbered editions"", ""special editions"", ""keepsakes""]",f,f
rec,opus,rec_2,5,2,Matthew A. Cherry,1,1.0,"[""affirms identity"", ""celebrates family"", ""celebrates curls""]",f,f
rec,opus,rec_2,5,2,Derrick Barnes,2,1.0,"[""celebrates cultural rituals"", ""affirms identity""]",f,f
rec,opus,rec_2,5,2,Grace Byers,3,1.0,"[""gentle"", ""self-affirming""]",f,f
rec,opus,rec_2,5,2,Lupita Nyong'o,4,1.0,"[""tender"", ""addresses colorism"", ""affirms self-worth""]",f,f
rec,opus,rec_2,5,2,Jacqueline Woodson,5,1.0,"[""celebrates belonging"", ""addresses difference"", ""inclusive""]",f,f
rec,opus,rec_2,5,2,Gaia Cornwall,6,1.0,"[""courage-building""]",f,f
rec,opus,rec_2,5,2,Oge Mora,7,1.0,"[""family-focused"", ""realistic""]",f,f
rec,opus,rec_2,5,2,Matt de la Peña,8,1.0,"[""finds beauty in ordinary"", ""perspective-shifting""]",f,f
rec,opus,rec_2,5,2,Faith Ringgold,9,1.0,"[""dreamlike"", ""heritage-focused""]",f,f
rec,opus,rec_2,5,2,Ellen Levine,10,1.0,"[""historical"", ""biographical""]",f,f
